chapter,paragraph,sentence,entities
24,0,23,['Baruk']
24,0,27,['Crokus Younghand']
24,0,35,"['Crokus Younghand', 'Baruk']"
24,0,50,['Crokus Younghand']
24,0,62,['Lord of the Galayn']
24,0,64,['Crokus Younghand']
24,0,68,['Crokus Younghand']
24,0,71,['Caladan Brood']
24,0,73,['Lord of the Galayn']
24,0,81,"['Crokus Younghand', 'Baruk']"
24,0,82,['Lord of the Galayn']
24,0,86,['Anomander Rake']
24,0,87,['Lord of the Galayn']
24,0,92,['Anomander Rake']
24,0,94,['Anomander Rake']
24,0,99,['Anomander Rake']
24,0,100,['Crokus Younghand']
24,0,102,['Crokus Younghand']
24,0,114,['Crokus Younghand']
24,0,119,['Lord of the Galayn']
24,0,121,['Anomander Rake']
24,0,123,['Crokus Younghand']
24,0,126,"['Crokus Younghand', 'Anomander Rake']"
24,0,132,['Crokus Younghand']
24,1,0,['Travale']
24,1,1,['Derudan']
24,1,2,['Baruk']
24,1,3,['Baruk']
24,1,4,['Vorcan']
24,1,7,"['Vorcan', 'Baruk']"
24,1,8,['Derudan']
24,1,11,['Baruk']
24,1,15,['Derudan']
24,1,16,"['Baruk', 'Vorcan', 'Baruk']"
24,1,18,['Derudan']
24,1,20,['Baruk']
24,1,22,['Derudan']
24,1,23,"['Vorcan', 'Baruk']"
24,1,26,['Vorcan']
24,1,28,['Baruk']
24,1,30,['Vorcan']
24,1,32,['Vorcan']
24,1,34,"['Baruk', 'Derudan']"
24,1,38,"['Baruk', 'Vorcan']"
24,1,43,"['Derudan', 'Vorcan']"
24,1,44,['Vorcan']
24,1,46,['Baruk']
24,1,47,['Vorcan']
24,1,51,['Baruk']
24,1,54,"['Vorcan', 'Baruk']"
24,1,59,['Baruk']
24,1,62,['Vorcan']
24,1,69,['Rallick Nom']
24,1,70,['Baruk']
24,1,74,['Derudan']
24,1,75,['Crokus Younghand']
24,1,79,['Baruk']
24,1,80,['Crokus Younghand']
24,1,83,['Derudan']
24,1,87,"['Baruk', 'Derudan']"
24,1,92,['Rallick Nom']
24,1,94,['Baruk']
24,1,95,"['Derudan', 'Baruk', 'Crokus Younghand']"
24,1,96,['Rallick Nom']
24,1,97,['Crokus Younghand']
24,1,101,['Derudan']
24,1,105,['Baruk']
24,1,108,['Vorcan']
24,1,109,"['Crokus Younghand', 'Mammot']"
24,1,110,['Derudan']
24,1,113,['Mammot']
24,1,115,['Baruk']
24,1,117,['Vorcan']
24,1,123,['Crokus Younghand']
24,1,124,['Baruk']
24,1,125,['Crokus Younghand']
24,1,127,['Crokus Younghand']
24,2,0,['Ganoes Stabro Paran']
24,2,4,['Kalam']
24,2,5,"['Lorn', 'Ganoes Stabro Paran']"
24,2,8,['Apsalar']
24,2,9,['Mallet']
24,2,11,['Mallet']
24,2,18,['Ganoes Stabro Paran']
24,2,21,"['Quick Ben', 'Lord of the Galayn']"
24,2,27,['Lord of the Galayn']
24,2,28,['Tayschrenn']
24,2,32,['Ganoes Stabro Paran']
24,2,38,['Mallet']
24,2,41,['Dujek Onearm']
24,2,44,['Caladan Brood']
24,2,50,['Tayschrenn']
24,2,52,['Tayschrenn']
24,2,54,['Tayschrenn']
24,2,61,"['Caladan Brood', 'Kallor']"
24,2,65,['Whiskeyjack']
24,2,78,['Fiddler']
24,2,81,['Ganoes Stabro Paran']
24,2,82,['Dujek Onearm']
24,2,83,['Ganoes Stabro Paran']
24,2,86,['Ganoes Stabro Paran']
24,2,91,"['Ganoes Stabro Paran', 'Whiskeyjack']"
24,2,97,['Ganoes Stabro Paran']
24,2,101,"['Dujek Onearm', 'Whiskeyjack']"
24,2,106,['Ganoes Stabro Paran']
24,2,111,['Dujek Onearm']
24,2,112,['Trotts']
24,2,113,"['Quick Ben', 'Hedge', 'Mallet']"
24,2,114,"['Kalam', 'Fiddler']"
24,2,116,['Fiddler']
24,2,119,['Ganoes Stabro Paran']
24,2,120,['Apsalar']
24,2,125,"['Fiddler', 'Whiskeyjack']"
24,2,132,['Ganoes Stabro Paran']
24,2,133,['Coll']
24,2,135,['Coll']
24,2,136,['Ganoes Stabro Paran']
24,2,137,['Coll']
24,2,139,['Ganoes Stabro Paran']
24,2,141,['Ganoes Stabro Paran']
24,3,0,['Rallick Nom']
24,3,5,['Rallick Nom']
24,3,24,['Rallick Nom']
24,3,27,['Vorcan']
24,3,28,['Rallick Nom']
24,3,33,['Rallick Nom']
24,3,35,['Vorcan']
24,3,38,['Rallick Nom']
24,4,0,"['Korlat', 'Serrat']"
24,4,4,"['Horult', 'Korlat']"
24,4,10,['Horult']
24,4,15,['Dancer']
24,4,18,['Korlat']
24,4,23,['Korlat']
24,4,31,['Orfantal']
24,4,33,['Korlat']
24,4,34,['Korlat']
24,5,0,"['Kruppe', 'Crokus Younghand']"
24,5,1,['Murillio']
24,5,2,['Kruppe']
24,5,3,['Murillio']
24,5,6,['Kruppe']
24,5,8,['Kruppe']
24,5,10,['Murillio']
24,5,11,['Kruppe']
24,5,15,['Apsalar']
24,5,18,['Murillio']
24,5,19,"['Rallick Nom', 'Kruppe']"
24,5,21,['Kruppe']
24,5,22,['Rallick Nom']
24,5,25,['Crokus Younghand']
24,5,30,['Rallick Nom']
24,5,33,"['Kruppe', 'Crokus Younghand']"
24,5,34,['Gorlas Vidikas']
24,5,35,['Kruppe']
24,5,40,['Crokus Younghand']
24,5,41,['Murillio']
24,5,42,['Kruppe']
24,5,44,['Crokus Younghand']
24,5,45,['Kruppe']
24,5,48,"['Kruppe', 'Crokus Younghand']"
24,5,50,"['Kruppe', 'Murillio']"
24,5,51,['Eel']
25,0,3,['Mallet']
25,0,4,['Quick Ben']
25,0,13,['Mallet']
25,0,17,['Whiskeyjack']
25,0,19,['Mallet']
25,0,21,['Hedge']
25,0,25,['Whiskeyjack']
25,0,27,['Mallet']
25,0,30,['Ganoes Stabro Paran']
25,0,32,"['Quick Ben', 'Mallet']"
25,0,44,['Whiskeyjack']
25,1,0,['Ganoes Stabro Paran']
25,1,5,['Tattersail']
25,1,11,['Tattersail']
25,1,16,['Lorn']
25,1,22,['Ganoes Stabro Paran']
25,2,1,['Kalam']
25,2,3,"['Apsalar', 'Crokus Younghand']"
25,2,5,['Kalam']
25,2,7,['Crokus Younghand']
25,2,8,['Coll']
25,2,10,['Kalam']
25,2,17,['Crokus Younghand']
25,2,21,['Crokus Younghand']
25,2,22,['Fiddler']
25,2,29,['Crokus Younghand']
25,2,31,['Kalam']
25,2,33,['Crokus Younghand']
25,2,35,['Kalam']
25,2,36,['Crokus Younghand']
25,2,40,['Circle Breaker']
25,2,41,['Eel']
